"TOA5","29792","CR1000","29792","CR1000.Std.18","CPU:AWS_HEF_Eis2014_neu.CR1","49309","HEF_Eis"
"TIMESTAMP","RECORD","Batt_Min","Tair_Avg","Tair_Max","Tair_TMx","Tair_Min","Tair_TMn","RH_Avg","RH100_Avg","e_Avg","Wspeed","Wdir","Std_Wdir","Dist_Avg","SRQC_Max","SWI_Avg","SWO_Avg","LWI_Avg","LWO_Avg","cnr4_T_C_Avg","LWI_corr_Avg","LWO_corr_Avg","Press"
"TS","RN","Volt","Celsius","Celsius","Celsius","Celsius","Celsius","%","%","hPa","m/s","Deg","Deg","m","none","W/m^2","W/m^2","W/m^2","W/m^2","Celsius","W/m^2","W/m^2","hPa"
"","","Min","Avg","Max","TMx","Min","TMn","Avg","Avg","Avg","WVc","WVc","WVc","Avg","Max","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp"
"2016-09-29 14:00:00",23059,13.15,5.823,6.577,"2016-09-29 13:57:00",1.074,"2016-09-29 13:37:00",57.4118,57.4118,5.30803,4.249,246.1,6.316,"NAN",297,205.3112,99.73282,-75.3748,-28.70767,7.919184,278.4917,325.1588,743.5472
"2016-09-29 14:30:00",23060,14.08,7.295,8.15,"2016-09-29 14:24:00",6.553,"2016-09-29 14:10:00",49.87575,49.87575,5.089921,4.462,239.4,14.72,"NAN",192,452.6461,129.2063,-93.01511,-36.57093,8.619846,264.4028,320.847,743.2404
"2016-09-29 15:00:00",23061,14.05,6.062,6.963,"2016-09-29 14:38:00",5.244,"2016-09-29 15:00:00",58.0551,58.0551,5.442154,5.169,248.8,4.043,"NAN",192,574.4465,164.3488,-91.43704,-35.24974,8.36534,264.683,320.8702,742.9399
"2016-09-29 15:30:00",23062,14.04,5.641,6.222,"2016-09-29 15:30:00",5.328,"2016-09-29 15:04:00",63.7958,63.7958,5.815053,5.933,249.7,4.996,"NAN",192,513.5359,150.8839,-90.8077,-31.01855,7.391156,260.4047,320.1939,742.8823
"2016-09-29 16:00:00",23063,14.04,6.186,6.795,"2016-09-29 15:51:00",5.501,"2016-09-29 15:38:00",61.43933,61.43933,5.812897,5.002,250,4.879,"NAN",192,446.9004,135.6928,-94.23167,-32.82059,7.788772,258.9766,320.3877,742.7339
"2016-09-29 16:30:00",23064,14.04,6.519,7.147,"2016-09-29 16:07:00",5.805,"2016-09-29 16:28:00",59.14153,59.14153,5.726355,4.818,254.6,4.432,"NAN",192,376.4405,119.8905,-95.25745,-33.80652,7.995934,258.994,320.445,742.5771
"2016-09-29 17:00:00",23065,14.05,7.317,7.853,"2016-09-29 16:39:00",6.63,"2016-09-29 16:57:00",54.44155,54.44155,5.568718,4.487,259.7,6.153,"NAN",192,268.9299,89.21612,-97.34233,-35.36531,8.392349,258.9126,320.8896,742.4437
"2016-09-29 17:30:00",23066,14.05,7.153,8.85,"2016-09-29 17:11:00",6.3,"2016-09-29 17:19:00",55.71988,55.71988,5.625959,3.951,259.6,4.493,"NAN",192,94.33115,31.59035,-94.43853,-30.43877,7.367669,256.6664,320.6661,742.3301
"2016-09-29 18:00:00",23067,13.54,5.894,7.011,"2016-09-29 17:31:00",5.19,"2016-09-29 17:55:00",63.4945,63.4945,5.887827,3.91,260.3,4.016,"NAN",192,33.15333,11.00223,-87.40805,-23.36935,5.667814,255.2599,319.2986,742.0546
"2016-09-29 18:30:00",23068,13.21,6.041,6.603,"2016-09-29 18:30:00",5.358,"2016-09-29 18:04:00",61.64864,61.64864,5.77575,3.312,267.4,8.26,"NAN",192,17.43775,7.496895,-87.88359,-22.15822,5.388162,253.4059,319.1313,742.0645
"2016-09-29 19:00:00",23069,13.05,5.629,6.603,"2016-09-29 18:31:00",4.962,"2016-09-29 18:48:00",62.03404,62.03404,5.647498,2.624,271.9,22.98,"NAN",192,6.038705,3.702687,-87.27429,-20.40333,4.876025,251.5148,318.3858,742.1234
"2016-09-29 19:30:00",23070,13,6.685,7.6,"2016-09-29 19:22:00",5.2,"2016-09-29 19:12:00",57.83786,57.83786,5.656251,3.373,316.4,48.18,"NAN",192,-1.162407,2.07904,-91.66209,-23.20953,5.60481,250.6914,319.144,742.096
"2016-09-29 20:00:00",23071,12.98,5.968,6.81,"2016-09-29 19:31:00",5.081,"2016-09-29 19:48:00",62.10575,62.10575,5.788772,2.762,271.6,28.44,"NAN",192,-3.122535,0.6868289,-91.45406,-21.75095,5.206081,248.9462,318.6494,741.787
"2016-09-29 20:30:00",23072,12.96,4.726,6.095,"2016-09-29 20:14:00",3.409,"2016-09-29 20:25:00",67.05625,67.05625,5.727928,2.879,249.9,15.96,"NAN",192,-3.107341,0.5476068,-87.6602,-17.70393,4.051663,247.1307,317.087,741.8134
"2016-09-29 21:00:00",23073,12.95,4.337,4.987,"2016-09-29 20:32:00",3.61,"2016-09-29 20:55:00",69.00082,69.00082,5.74153,3.264,243,14.13,"NAN",192,-2.651496,1.82845,-86.79729,-15.80197,3.532162,245.4859,316.4812,741.8136
"2016-09-29 21:30:00",23074,12.93,4.613,5.441,"2016-09-29 21:03:00",3.812,"2016-09-29 21:22:00",66.12481,66.12481,5.609078,2.977,252.5,20.97,"NAN",192,-2.681886,1.503598,-88.55287,-16.97461,3.678212,244.4329,316.0112,741.733
"2016-09-29 22:00:00",23075,12.92,4.259,5.458,"2016-09-29 21:36:00",3.661,"2016-09-29 21:33:00",66.56142,66.56142,5.508225,2.774,261.2,30.63,"NAN",192,-2.811042,1.679946,-88.89506,-16.10228,3.409079,242.7973,315.59,741.6523
